-10.0 1.0
-9.92 1.0
-9.84 1.0
-9.76 1.0
-9.68 1.0
-9.6 1.0
-9.52 1.0
-9.44 1.0
-9.36 1.0
-9.28 1.0
-9.2 1.0
-9.12 1.0
-9.04 1.0
-8.96 1.0
-8.879999999999999 1.0
-8.8 1.0
-8.72 1.0
-8.64 1.0
-8.56 1.0
-8.48 1.0
-8.4 1.0
-8.32 1.0
-8.24 1.0
-8.16 1.0
-8.08 1.0
-8.0 1.0
-7.92 1.0
-7.84 1.0
-7.76 1.0
-7.68 1.0
-7.6 1.0
-7.52 1.0
-7.4399999999999995 1.0
-7.359999999999999 1.0
-7.279999999999999 1.0
-7.2 1.0
-7.12 1.0
-7.04 1.0
-6.96 1.0
-6.88 1.0
-6.8 1.0
-6.720000000000001 1.0
-6.640000000000001 1.0
-6.5600000000000005 1.0
-6.48 1.0
-6.4 1.0
-6.32 1.0
-6.24 1.0
-6.16 1.0
-6.08 1.0
-6.0 1.0
-5.92 1.0
-5.84 1.0
-5.76 1.0
-5.68 1.0
-5.6 1.0
-5.52 1.0
-5.44 1.0
-5.36 1.0
-5.28 1.0
-5.2 1.0
-5.12 1.0
-5.04 1.0
-4.96 1.0
-4.88 1.0
-4.8 1.0
-4.72 1.0
-4.64 1.0
-4.56 1.0
-4.48 1.0
-4.4 1.0
-4.32 1.0
-4.24 1.0
-4.16 1.0
-4.08 1.0
-4.0 1.0
-3.92 1.0
-3.84 1.0
-3.76 1.0
-3.6799999999999997 1.0
-3.5999999999999996 1.0
-3.5199999999999996 1.0
-3.4400000000000004 1.0
-3.3600000000000003 1.0
-3.2800000000000002 1.0
-3.2 1.0
-3.12 1.0
-3.04 1.0
-2.96 1.0
-2.88 1.0
-2.8 1.0
-2.7199999999999998 1.0
-2.6399999999999997 1.0
-2.5599999999999996 1.0
-2.4800000000000004 1.0
-2.4000000000000004 1.0
-2.3200000000000003 1.0
-2.24 1.0
-2.16 1.0
-2.08 1.0
-2.0 1.0
-1.92 1.0
-1.8399999999999999 1.0
-1.7599999999999998 1.0
-1.6799999999999997 1.0
-1.5999999999999996 1.0
-1.5199999999999996 1.0
-1.4399999999999995 1.0
-1.3599999999999994 1.0
-1.2799999999999994 1.0
-1.1999999999999993 1.0
-1.1199999999999992 1.0
-1.0399999999999991 1.0
-0.9600000000000009 1.0
-0.8800000000000008 1.0
-0.8000000000000007 1.0
-0.7200000000000006 1.0
-0.6400000000000006 1.0
-0.5600000000000005 1.0
-0.4800000000000004 1.0
-0.40000000000000036 1.0
-0.3200000000000003 1.0
-0.2400000000000002 1.0
-0.16000000000000014 1.0
-0.08000000000000007 1.0
0.0 1.0
0.08000000000000007 1.0
0.16000000000000014 1.0
0.2400000000000002 1.0
0.3200000000000003 1.0
0.40000000000000036 1.0
0.4800000000000004 1.0
0.5600000000000005 1.0
0.6400000000000006 1.0
0.7200000000000006 1.0
0.8000000000000007 1.0
0.8800000000000008 1.0
0.9600000000000009 1.0
1.0399999999999991 1.0
1.1199999999999992 1.0
1.1999999999999993 1.0
1.2799999999999994 1.0
1.3599999999999994 1.0
1.4399999999999995 1.0
1.5199999999999996 1.0
1.5999999999999996 1.0
1.6799999999999997 1.0
1.7599999999999998 1.0
1.8399999999999999 1.0
1.92 1.0
2.0 1.0
2.08 1.0
2.16 1.0
2.24 1.0
2.3200000000000003 1.0
2.4000000000000004 1.0
2.4800000000000004 1.0
2.5600000000000005 1.0
2.6400000000000006 1.0
2.7200000000000006 1.0
2.8000000000000007 1.0
2.880000000000001 1.0
2.960000000000001 1.0
3.039999999999999 1.0
3.119999999999999 1.0
3.1999999999999993 1.0
3.2799999999999994 1.0
3.3599999999999994 1.0
3.4399999999999995 1.0
3.5199999999999996 1.0
3.5999999999999996 1.0
3.6799999999999997 1.0
3.76 1.0
3.84 1.0
3.92 1.0
4.0 1.0
4.08 1.0
4.16 1.0
4.24 1.0
4.32 1.0
4.4 1.0
4.48 1.0
4.5600000000000005 1.0
4.640000000000001 1.0
4.720000000000001 1.0
4.800000000000001 1.0
4.880000000000001 1.0
4.960000000000001 1.0
5.039999999999999 1.0
5.119999999999999 1.0
5.199999999999999 1.0
5.279999999999999 1.0
5.359999999999999 1.0
5.4399999999999995 1.0
5.52 1.0
5.6 1.0
5.68 1.0
5.76 1.0
5.84 1.0
5.92 1.0
6.0 1.0
6.079999999999998 1.0
6.16 1.0
6.239999999999998 1.0
6.32 1.0
6.399999999999999 1.0
6.48 1.0
6.559999999999999 1.0
6.640000000000001 1.0
6.719999999999999 1.0
6.800000000000001 1.0
6.879999999999999 1.0
6.960000000000001 1.0
7.039999999999999 1.0
7.120000000000001 1.0
7.199999999999999 1.0
7.280000000000001 1.0
7.359999999999999 1.0
7.440000000000001 1.0
7.52 1.0
7.600000000000001 1.0
7.68 1.0
7.760000000000002 1.0
7.84 1.0
7.920000000000002 1.0
8.0 1.0
8.079999999999998 1.0
8.16 1.0
8.239999999999998 1.0
8.32 1.0
8.399999999999999 1.0
8.48 1.0
8.559999999999999 1.0
8.64 1.0
8.719999999999999 1.0
8.8 1.0
8.879999999999999 1.0
8.96 1.0
9.04 1.0
9.120000000000001 1.0
9.2 1.0
9.280000000000001 1.0
9.36 1.0
9.440000000000001 1.0
9.52 1.0
9.600000000000001 1.0
9.68 1.0
9.760000000000002 1.0
9.84 1.0
9.920000000000002 1.0
10.0 1.0
