2.0 0.3623283082077052
3.0 0.22180904522613065
4.0 0.13822445561139032
5.0 0.08817420435510887
6.0 0.054840871021775546
7.0 0.037068676716917916
8.0 0.0233500837520938
9.0 0.014941373534338357
10.0 0.009731993299832493
11.0 0.007051926298157453
12.0 0.004639865996649916
13.0 0.003433835845896146
14.0 0.002294807370184254
15.0 0.0017755443886097147
16.0 0.0011390284757118927
17.0 9.88274706867672E-4
18.0 8.375209380234503E-4
19.0 7.705192629815743E-4
20.0 5.862646566164154E-4
21.0 4.3551088777219436E-4
22.0 4.857621440536013E-4
23.0 4.355108877721943E-4
24.0 3.350083752093802E-4
25.0 2.1775544388609718E-4
26.0 2.010050251256282E-4
27.0 2.177554438860972E-4
28.0 2.3450586264656622E-4
29.0 3.0150753768844223E-4
30.0 1.5075376884422117E-4
31.0 1.5075376884422112E-4
