-5.0 0.0
-4.124343893159354 1.0
-4.065759606020999 1.0
-3.7660137212643483 1.0
-2.797434280826221 1.0
-2.148233709048514 1.0
-1.2793545715893933 1.0
-0.8150807089285033 1.0
-0.046901403358691085 1.0
0.8259755407067816 1.0
0.8402143998285575 1.0
1.2237006268395096 1.0
1.9818971121885445 1.0
2.6208455740212417 1.0
3.1748976650860703 1.0
3.6529990150515124 1.0
3.783700327033393 1.0
4.228160517462017 1.0
4.833960202662704 0.0
3.976265440478845 1.0
3.6036537172610226 1.0
3.573750057782691 1.0
3.339740859165867 1.0
3.2286705021099227 1.0
2.4368396086640125 1.0
2.2133649326416913 1.0
1.9492055440765008 1.0
0.9784355890390217 1.0
0.35506327826525974 1.0
-0.09702457958870403 1.0
-0.7416202712891581 1.0
-1.3253065171617866 1.0
-1.725135737921936 1.0
-2.454860840973275 1.0
-3.377282328347216 1.0
-3.787063835201535 1.0
-4.011710226138606 1.0
-4.6260698086791585 0.0
-4.4084151871775 1.0
-4.316210235839228 1.0
-3.4942059396520717 1.0
-2.6575951747157527 1.0
-2.1420266020182366 1.0
-1.1473871262727107 1.0
-0.3936603525157075 1.0
-0.34721035919141396 1.0
-0.0012992985964823678 1.0
0.4841992958283111 1.0
1.475674821915856 1.0
1.8743649943895242 1.0
2.653635819560098 1.0
3.117268633874288 1.0
3.2288641239638176 1.0
3.732521658888458 1.0
4.147884784453315 1.0
4.214378550463424 1.0
4.954706035617365 0.0
4.438936891189739 1.0
3.6447739769056406 1.0
2.6655299320886674 1.0
2.146824243059555 1.0
1.421216863883923 1.0
1.0432672199961714 1.0
0.7711783368399764 1.0
-0.008130643203852483 1.0
-0.8921656063068235 1.0
-1.5658539853692959 1.0
-1.7989998273876189 1.0
-2.130136957704533 1.0
-2.620619024515281 1.0
-3.157656069886702 1.0
-3.3931128397315855 1.0
-3.627346765998216 1.0
-4.025642365318511 1.0
-4.72588935768283 0.0
-4.9948244654918525 0.0
-4.782543147434998 0.0
-4.62641335690588 0.0
-4.277963375056998 1.0
-3.7933246081122216 1.0
-3.394084663154221 1.0
-2.9017764303639733 1.0
-2.7694745907033838 1.0
-2.295506628442628 1.0
-1.8502937811057991 1.0
-1.72083776141766 1.0
-1.3711586504654334 1.0
-1.0898220599644053 1.0
-0.472760710105526 1.0
0.1402649331841006 1.0
0.2953668561807845 1.0
0.4471964502729885 1.0
