10.0, 20.0, 50.0, 100.0, 200.0, 400.0, 800.0, 1000.0
0.0, 0.0011486001435750178, 0.01564967695620962, 0.030294328786791093, 0.0708542713567839, 0.11148600143575019, 0.1522613065326633, 0.17709978463747303
0.0, 3.5893754486719307E-4, 0.01407035175879397, 0.035104091888011474, 0.07135678391959799, 0.137473079684135, 0.12957645369705678, 0.20358937544867187
0.0, 9.332376166547022E-4, 0.013711414213926775, 0.03646805455850682, 0.055276381909547735, 0.12605886575735822, 0.13618090452261303, 0.18320172290021536
0.0, 6.460875807609476E-4, 0.017085427135678396, 0.04027279253409907, 0.07063890882986358, 0.1129935391241924, 0.16819813352476673, 0.1596554199569275
0.0, 7.896625987078249E-4, 0.015147164393395546, 0.03862167982770997, 0.07946877243359657, 0.09806173725771718, 0.16783919597989952, 0.19016511127063887
0.0, 2.871500358937545E-4, 0.009906676238334529, 0.03223259152907394, 0.06791098348887291, 0.12146446518305815, 0.17839195979899491, 0.16381909547738696
0.0, 0.0012203876525484565, 0.010409188801148602, 0.02577171572146446, 0.10100502512562812, 0.09849246231155784, 0.14077530509691308, 0.2101938262742283
0.0, 7.178750897343862E-4, 0.013783201722900216, 0.03137114142139267, 0.08119167264895907, 0.1150753768844221, 0.1753050969131371, 0.22799712849964107
0.0, 0.001363962670495334, 0.013280689160086146, 0.02778176597272074, 0.07307968413496052, 0.11407035175879399, 0.15549174443646807, 0.19073941134242645
0.0, 7.178750897343862E-4, 0.01105527638190955, 0.02526920315865039, 0.0630294328786791, 0.12160804020100502, 0.17164393395549168, 0.14479540559942566
0.0, 8.614501076812635E-4, 0.011270638908829863, 0.04091888011486001, 0.06259870782483846, 0.10244077530509692, 0.1678391959798995, 0.15032304379038047
0.0, 0.001292175161521895, 0.009260588657573583, 0.030222541277817656, 0.08557071069633881, 0.11342426417803302, 0.14249820531227564, 0.22778176597272082
0.0, 9.332376166547022E-4, 0.012849964106245513, 0.03876525484565685, 0.04953338119167264, 0.12167982770997848, 0.18370423546302936, 0.1933955491744437
0.0, 2.1536252692031587E-4, 0.01421392677674085, 0.028715003589375447, 0.08083273510409188, 0.09784637473079684, 0.18198133524766685, 0.1581478822684853
0.0, 0.0010050251256281406, 0.011270638908829867, 0.040201005025125615, 0.06252692031586503, 0.08592964824120602, 0.15319454414931807, 0.2114142139267767
0.0, 0.0010050251256281406, 0.012634601579325196, 0.03625269203158649, 0.06353194544149317, 0.073653984206748, 0.17250538406317295, 0.1776022972002871
0.0, 5.025125628140703E-4, 0.011486001435750183, 0.027063890882986354, 0.06920315865039484, 0.10107681263460158, 0.16346015793251978, 0.22756640344580054
0.0, 7.896625987078249E-4, 0.011270638908829867, 0.037688442211055266, 0.07688442211055274, 0.09375448671931082, 0.16424982053122758, 0.2134960516870064
0.0, 0.0010050251256281406, 0.013567839195979897, 0.0308686288585786, 0.07164393395549173, 0.12311557788944726, 0.17121320890165106, 0.21923905240488148
0.0, 0.0010768126346015795, 0.011773151471643935, 0.0293610911701364, 0.0563531945441493, 0.10538406317300787, 0.16927494615936822, 0.19246231155778898
0.0, 7.896625987078249E-4, 0.012419239052404883, 0.033165829145728645, 0.0646805455850682, 0.08657573582196704, 0.14321608040201003, 0.15664034458004297
0.0, 2.871500358937545E-4, 0.013496051687006462, 0.03905240488155061, 0.047236180904522626, 0.12290021536252695, 0.15613783201722897, 0.1849246231155779
0.0, 3.589375448671931E-4, 0.012203876525484565, 0.03869346733668341, 0.06633165829145726, 0.1403445800430725, 0.1366834170854271, 0.2103374012921752
0.0, 4.3072505384063173E-4, 0.015003589375448668, 0.03854989231873654, 0.0680545585068198, 0.10969131371141422, 0.14343144292893037, 0.18033022254127778
0.0, 9.332376166547022E-4, 0.009906676238334529, 0.03381191672648959, 0.07071069633883705, 0.1165111270638909, 0.16123474515434313, 0.16575735821966975
0.0, 5.74300071787509E-4, 0.009763101220387652, 0.035606604450825544, 0.0778894472361809, 0.14321608040201006, 0.12986360373295047, 0.1414213926776741
0.0, 5.74300071787509E-4, 0.010552763819095479, 0.033883704235463025, 0.0626704953338119, 0.09978463747307968, 0.1732950466618808, 0.1691313711414214
0.0, 0.0014357501794687723, 0.010624551328068915, 0.02440775305096912, 0.07709978463747306, 0.11198851399856424, 0.1908111988514, 0.1534816941852118
0.0, 9.332376166547022E-4, 0.011844938980617373, 0.03618090452261306, 0.07616654702081835, 0.09806173725771719, 0.2010050251256282, 0.18205312275664035
0.0, 2.871500358937545E-4, 0.01277817659727208, 0.03395549174443647, 0.07982770997846374, 0.11744436468054557, 0.16633165829145738, 0.1585068198133525
0.0, 7.82483847810481E-4, 0.012409667384541757, 0.03368509212730319, 0.07010528834649436, 0.11072026800670019, 0.16158650394831303, 0.18417564010528834
0.0, 3.431692534477181E-4, 0.0019232819712422893, 0.004874653967670157, 0.010972403431435799, 0.016049432980510616, 0.01803581547141159, 0.026105354102718085
